loss,accuracy,val_loss,val_accuracy
1.9526408910751343,0.2501201927661896,1.7139164209365845,0.34062498807907104
1.6290539503097534,0.38004806637763977,1.491908073425293,0.4447265565395355
1.4804413318634033,0.45042067766189575,1.3775123357772827,0.4886718690395355
1.3794474601745605,0.495252400636673,1.2791422605514526,0.5335937738418579
1.2872971296310425,0.5308894515037537,1.2057232856750488,0.552539050579071
1.2163965702056885,0.5572315454483032,1.1277790069580078,0.590039074420929
1.1582738161087036,0.5831530690193176,1.0891329050064087,0.600390613079071
1.097109079360962,0.6056490540504456,1.0535056591033936,0.613476574420929
1.0591709613800049,0.6182892918586731,1.017791509628296,0.6332031488418579
1.0320875644683838,0.6296274065971375,0.9811951518058777,0.6421874761581421
0.995650053024292,0.6444911956787109,0.9745299220085144,0.6499999761581421
0.9557479619979858,0.6581530570983887,0.9672005772590637,0.656445324420929
0.9373159408569336,0.6655648946762085,0.9073689579963684,0.676562488079071
0.9127294421195984,0.6758613586425781,0.8881181478500366,0.684765636920929
0.8893324136734009,0.6822315454483032,0.8419337272644043,0.7080078125
0.8581514954566956,0.6963741779327393,0.8201091885566711,0.7066406011581421
0.8407834768295288,0.7030448913574219,0.7956410050392151,0.7216796875
0.8180141448974609,0.707812488079071,0.8250220417976379,0.7095702886581421
0.8082118034362793,0.7137820720672607,0.7602051496505737,0.733203113079071
0.7743988037109375,0.7255408763885498,0.7557942271232605,0.733203113079071
0.7588853240013123,0.731249988079071,0.7620347738265991,0.7308593988418579
0.7413756251335144,0.7387820482254028,0.7198235988616943,0.7554687261581421
0.7264224290847778,0.7448317408561707,0.7458762526512146,0.741406261920929
0.7072793841362,0.7482171654701233,0.7068871259689331,0.756054699420929
0.6953290104866028,0.756911039352417,0.6753796935081482,0.7681640386581421
0.6775710582733154,0.7615384459495544,0.6668768525123596,0.772265613079071
0.6691889762878418,0.7647035121917725,0.6870394945144653,0.769726574420929
0.6544386148452759,0.7705729007720947,0.6389451026916504,0.779296875
0.6507570147514343,0.7699118852615356,0.6499673128128052,0.778515636920929
0.6284611821174622,0.7810296416282654,0.6662936806678772,0.771484375
0.6183387041091919,0.7836138010025024,0.6295820474624634,0.78125
0.6118475794792175,0.7846554517745972,0.6479668617248535,0.776562511920929
0.6060040593147278,0.7868589758872986,0.6213511228561401,0.785937488079071
0.5858346819877625,0.794611394405365,0.5996403694152832,0.7935546636581421
0.5817204117774963,0.7979166507720947,0.598069965839386,0.797070324420929
0.569516122341156,0.8010616898536682,0.6069682836532593,0.7875000238418579
0.5727853775024414,0.7980168461799622,0.575831949710846,0.801953136920929
0.555716872215271,0.8064903616905212,0.5691748857498169,0.8076171875
0.5406633019447327,0.8111578822135925,0.5859438180923462,0.7992187738418579
0.5365680456161499,0.8131410479545593,0.5728520154953003,0.8001953363418579
0.5376753211021423,0.8118589520454407,0.572800874710083,0.8076171875
0.5250540971755981,0.8162259459495544,0.5489623546600342,0.809765636920929
0.5183241367340088,0.8184695243835449,0.6145192384719849,0.7916015386581421
0.5160724520683289,0.8218148946762085,0.5456847548484802,0.812304675579071
0.5015698671340942,0.8245392441749573,0.5551962852478027,0.813281238079071
0.5022845268249512,0.8237580060958862,0.5454980134963989,0.8091796636581421
