loss,accuracy,val_loss,val_accuracy
2.147578477859497,0.1902443915605545,1.996464729309082,0.28496092557907104
1.8652257919311523,0.31768831610679626,1.7194783687591553,0.37675780057907104
1.565247654914856,0.41450321674346924,1.424276351928711,0.4751953184604645
1.3971586227416992,0.4864383041858673,1.2974704504013062,0.519335925579071
1.3163418769836426,0.5196113586425781,1.2383267879486084,0.548046886920929
1.230161190032959,0.554106593132019,1.172104835510254,0.5673828125
1.175605058670044,0.5744391083717346,1.1098195314407349,0.597851574420929
1.133568286895752,0.590424656867981,1.0664187669754028,0.6126953363418579
1.0926650762557983,0.6077724099159241,1.0548927783966064,0.613085925579071
1.0415583848953247,0.627223551273346,0.9875402450561523,0.6451171636581421
1.0183626413345337,0.6355969309806824,0.9764472842216492,0.647656261920929
0.9762310981750488,0.6519030332565308,0.9697443842887878,0.649609386920929
0.9524886012077332,0.6618189215660095,0.9258862733840942,0.6703125238418579
0.9219067096710205,0.6746794581413269,0.8909293413162231,0.687695324420929
0.8969446420669556,0.6825921535491943,0.8565352559089661,0.699023425579071
0.8816390633583069,0.6877403855323792,0.8476003408432007,0.694531261920929
0.8454071283340454,0.7019631266593933,0.8626325726509094,0.6884765625
0.8294833302497864,0.7081129550933838,0.8001030087471008,0.716601550579071
0.818193793296814,0.7104967832565308,0.8190819621086121,0.711718738079071
0.7946436405181885,0.7191706895828247,0.778022825717926,0.724609375
0.7678577303886414,0.7294671535491943,0.7609611749649048,0.728515625
0.7571824193000793,0.7331730723381042,0.773429274559021,0.723437488079071
0.7397671341896057,0.7373998165130615,0.7133557796478271,0.752148449420929
0.735199511051178,0.739963948726654,0.7082387804985046,0.7572265863418579
0.7230344414710999,0.7474960088729858,0.7097826600074768,0.7505859136581421
0.7045333385467529,0.7508012652397156,0.6946157217025757,0.76171875
0.6941722631454468,0.7548677921295166,0.6860529184341431,0.7607421875
0.6775965094566345,0.7613982558250427,0.6859133243560791,0.7642577886581421
0.6689833998680115,0.7647435665130615,0.6719831228256226,0.763867199420929
0.6633996963500977,0.7666666507720947,0.6939362287521362,0.759570300579071
0.6433109641075134,0.7753405570983887,0.6465001702308655,0.780078113079071
0.6433196067810059,0.7759815454483032,0.6905773282051086,0.7646484375
0.6312556862831116,0.7774839997291565,0.6428968906402588,0.7787109613418579
0.6167181134223938,0.783513605594635,0.661146879196167,0.7740234136581421
0.6102535724639893,0.7848958373069763,0.629690408706665,0.78515625
0.602936327457428,0.7878405451774597,0.6066008806228638,0.7896484136581421
0.5965045690536499,0.7927483916282654,0.6238555312156677,0.785937488079071
0.5862980484962463,0.7943710088729858,0.6565963625907898,0.781054675579071
0.5847905874252319,0.7943108677864075,0.6667671799659729,0.7685546875
0.5783658027648926,0.7959334850311279,0.6201855540275574,0.7875000238418579
0.5598137974739075,0.8037259578704834,0.5985574722290039,0.793164074420929
0.5619693994522095,0.8026442527770996,0.5939953923225403,0.7972656488418579
0.5533851981163025,0.8052483797073364,0.5902462005615234,0.795117199420929
0.5452728867530823,0.8077924847602844,0.619995653629303,0.7916015386581421
0.5503666996955872,0.8082131147384644,0.6173804998397827,0.785937488079071
0.538663923740387,0.8110576868057251,0.5929111838340759,0.8003906011581421
0.5310655236244202,0.8115584850311279,0.6142520904541016,0.79296875
0.5239163637161255,0.8149839639663696,0.5862973928451538,0.799023449420929
0.5199658274650574,0.8176282048225403,0.5784772634506226,0.7984374761581421
0.5202242136001587,0.817888617515564,0.575050950050354,0.7984374761581421
0.5091818571090698,0.8218549489974976,0.6253488659858704,0.7900390625
0.5103527307510376,0.8212339878082275,0.5762305855751038,0.8001953363418579
0.49626806378364563,0.8257812261581421,0.5871623754501343,0.800000011920929
0.49227502942085266,0.827964723110199,0.5610402822494507,0.8099609613418579
0.48096805810928345,0.8308493494987488,0.5873382091522217,0.801562488079071
0.48811477422714233,0.8299880027770996,0.5465537309646606,0.811718761920929
0.48342007398605347,0.8310296535491943,0.5655354857444763,0.8037109375
0.4832768738269806,0.8304687738418579,0.5886018872261047,0.8037109375
0.47110697627067566,0.8346955180168152,0.571973443031311,0.8072265386581421
0.46454861760139465,0.8373397588729858,0.5888710618019104,0.802539050579071
0.46288472414016724,0.838161051273346,0.546162486076355,0.8111327886581421
0.45911386609077454,0.8379406929016113,0.5362643599510193,0.818359375
0.4569324553012848,0.8396033644676208,0.5878127217292786,0.8031250238418579
0.4518202841281891,0.8429287075996399,0.5372611284255981,0.8193359375
0.44472619891166687,0.8430288434028625,0.5249576568603516,0.8207031488418579
0.4462469220161438,0.8433894515037537,0.544480562210083,0.818164050579071
0.44158750772476196,0.8457331657409668,0.5769982933998108,0.810546875
0.44445446133613586,0.8447515964508057,0.5450841784477234,0.8187500238418579
0.43378663063049316,0.8479166626930237,0.5422645211219788,0.818359375
0.43368470668792725,0.8465945720672607,0.526795506477356,0.817578136920929
0.42555204033851624,0.8512620329856873,0.5458686351776123,0.819531261920929
0.419015109539032,0.853245198726654,0.5287288427352905,0.8251953125
0.415317565202713,0.8547475934028625,0.5247907638549805,0.824023425579071
0.4205743372440338,0.8510617017745972,0.5610193014144897,0.8089843988418579
0.42084091901779175,0.8517628312110901,0.5448601841926575,0.8138672113418579
0.414745032787323,0.8536257743835449,0.5287333130836487,0.822265625
0.41711926460266113,0.8528445363044739,0.5480586290359497,0.820117175579071
0.40714967250823975,0.8581730723381042,0.5376319289207458,0.819531261920929
0.4011390507221222,0.8582932949066162,0.5263189077377319,0.828320324420929
0.4053249955177307,0.8578125238418579,0.5189039707183838,0.826367199420929
0.3993152678012848,0.8588541746139526,0.5648465156555176,0.8130859136581421
0.3980623185634613,0.8591145873069763,0.5547279715538025,0.8208984136581421
0.3932906687259674,0.860897421836853,0.516433835029602,0.8333984613418579
0.3926185071468353,0.8619791865348816,0.5371419191360474,0.826367199420929
0.3850037157535553,0.8628405332565308,0.5329074859619141,0.828125
0.38795557618141174,0.8640825152397156,0.5322468280792236,0.8285156488418579
0.389011412858963,0.8635817170143127,0.5205823183059692,0.826171875
0.3804091215133667,0.8647836446762085,0.5381582379341125,0.824023425579071
0.3814909756183624,0.8637419939041138,0.5339300036430359,0.8207031488418579
0.3775036633014679,0.8659655451774597,0.538015604019165,0.8267577886581421
0.3756786286830902,0.8665664792060852,0.5149112939834595,0.830078125
0.37252816557884216,0.8664663434028625,0.5787489414215088,0.8154296875
0.37345072627067566,0.8669070601463318,0.5355402231216431,0.823437511920929
0.3716186583042145,0.8666266202926636,0.5099965333938599,0.8330078125
0.363402783870697,0.8713341355323792,0.5598683953285217,0.820507824420929
0.36498862504959106,0.869611382484436,0.5333974957466125,0.8248046636581421
0.36713069677352905,0.8693509697914124,0.5425316691398621,0.826171875
0.3587673008441925,0.8723157048225403,0.5259998440742493,0.8294922113418579
0.35581696033477783,0.8734976053237915,0.5355923175811768,0.8291015625
0.35596027970314026,0.8742988705635071,0.5521095395088196,0.8207031488418579
