loss,accuracy,val_loss,val_accuracy
1.968822956085205,0.2749398946762085,1.8404653072357178,0.33417969942092896
1.8283202648162842,0.35056090354919434,1.760127067565918,0.39453125
1.7712171077728271,0.4003004729747772,1.7119944095611572,0.43574219942092896
1.7304848432540894,0.4308694005012512,1.665388822555542,0.47089844942092896
1.6911784410476685,0.46338140964508057,1.6483116149902344,0.49433594942092896
1.6565107107162476,0.4925280511379242,1.5938644409179688,0.5357421636581421
1.6232409477233887,0.523597776889801,1.5913727283477783,0.5445312261581421
1.5969574451446533,0.5448718070983887,1.543884038925171,0.5716797113418579
1.574697494506836,0.5643028616905212,1.53067147731781,0.5814453363418579
1.5556011199951172,0.5786057710647583,1.509990930557251,0.599804699420929
1.5425370931625366,0.5858774185180664,1.4951057434082031,0.608593761920929
1.5271886587142944,0.5969350934028625,1.489997148513794,0.6117187738418579
1.512070894241333,0.6096153855323792,1.4687814712524414,0.6285156011581421
1.5018844604492188,0.6195513010025024,1.4614442586898804,0.633593738079071
1.4931650161743164,0.6240785121917725,1.454742193222046,0.645703136920929
1.4816362857818604,0.6349959969520569,1.4499022960662842,0.6498047113418579
1.4728214740753174,0.6415665149688721,1.4360456466674805,0.6478515863418579
1.4671279191970825,0.6448517441749573,1.4413082599639893,0.6480468511581421
1.4604593515396118,0.6489783525466919,1.4256398677825928,0.6617187261581421
1.4494417905807495,0.656991183757782,1.4199532270431519,0.6640625
1.4460523128509521,0.6597555875778198,1.4169042110443115,0.6630859375
1.4416775703430176,0.6628405451774597,1.4220396280288696,0.6585937738418579
1.4413896799087524,0.6628205180168152,1.4051189422607422,0.6781250238418579
1.4333691596984863,0.6701322197914124,1.4045077562332153,0.6792968511581421
1.427606463432312,0.6751602292060852,1.3942205905914307,0.6841796636581421
1.4243882894515991,0.6752804517745972,1.393872618675232,0.684765636920929
1.4224923849105835,0.678946316242218,1.3895219564437866,0.683789074420929
1.4174995422363281,0.6826121807098389,1.3985527753829956,0.671679675579071
1.4142427444458008,0.686758816242218,1.3908660411834717,0.686718761920929
1.4129170179367065,0.6857772469520569,1.3816382884979248,0.6949218511581421
1.4084464311599731,0.6916065812110901,1.3864549398422241,0.6890624761581421
1.4042929410934448,0.6935697197914124,1.3763763904571533,0.697460949420929
1.4038301706314087,0.6930288672447205,1.3749871253967285,0.702343761920929
1.3985304832458496,0.6985977292060852,1.371508002281189,0.7005859613418579
1.3975814580917358,0.6992387771606445,1.3626788854599,0.7076171636581421
1.3941400051116943,0.6996394395828247,1.3725706338882446,0.696484386920929
1.3942034244537354,0.7002604007720947,1.362810730934143,0.701953113079071
1.3904489278793335,0.7024238705635071,1.3671810626983643,0.701171875
1.387507677078247,0.7069110870361328,1.3605964183807373,0.712109386920929
1.3876147270202637,0.7070512771606445,1.3601614236831665,0.703320324420929
1.3851184844970703,0.7095152139663696,1.353257656097412,0.7095702886581421
1.3845858573913574,0.7104166746139526,1.3588733673095703,0.7015625238418579
1.3813691139221191,0.7120593190193176,1.3550881147384644,0.7119140625
1.3791073560714722,0.7142227292060852,1.3590552806854248,0.7095702886581421
1.3771101236343384,0.7158653736114502,1.3558061122894287,0.7152343988418579
1.3754286766052246,0.7161257863044739,1.3531335592269897,0.710742175579071
1.3723089694976807,0.719491183757782,1.3513710498809814,0.715624988079071
1.3702747821807861,0.7218950390815735,1.3433263301849365,0.719921886920929
1.3721182346343994,0.7199719548225403,1.3434830904006958,0.7158203125
1.3691539764404297,0.7212339639663696,1.3422939777374268,0.719531238079071
1.3692768812179565,0.7232772707939148,1.3410395383834839,0.7222656011581421
1.3675262928009033,0.7220152020454407,1.3508845567703247,0.718945324420929
1.3652772903442383,0.7254006266593933,1.3430180549621582,0.7158203125
1.3621835708618164,0.7270432710647583,1.354156732559204,0.7076171636581421
1.3605316877365112,0.7279447317123413,1.3403409719467163,0.721484363079071
1.3607693910598755,0.7265825271606445,1.3370453119277954,0.7251952886581421
1.3590919971466064,0.7296674847602844,1.3366100788116455,0.721484363079071
1.3566538095474243,0.7322115302085876,1.3354144096374512,0.7222656011581421
1.3572648763656616,0.7299679517745972,1.3318331241607666,0.7220703363418579
1.3521474599838257,0.7343149185180664,1.3364158868789673,0.7193359136581421
1.3540866374969482,0.7342948913574219,1.3272675275802612,0.735156238079071
1.3535900115966797,0.7332932949066162,1.330016851425171,0.7279297113418579
1.3495659828186035,0.7360777258872986,1.3359730243682861,0.730664074420929
1.3524545431137085,0.733794093132019,1.3310277462005615,0.7216796875
1.3507081270217896,0.736798882484436,1.3362481594085693,0.732226550579071
1.3475327491760254,0.7384615540504456,1.3333165645599365,0.724609375
1.34636652469635,0.7411458492279053,1.3360202312469482,0.7328125238418579
1.3450539112091064,0.7394631505012512,1.3315249681472778,0.741406261920929
1.3425027132034302,0.7411859035491943,1.3205820322036743,0.7349609136581421
1.3418363332748413,0.7446914911270142,1.3275835514068604,0.7314453125
1.3449492454528809,0.7397435903549194,1.3250868320465088,0.7376953363418579
1.34005868434906,0.7454326748847961,1.3353666067123413,0.7289062738418579
1.3401257991790771,0.7483773827552795,1.3158866167068481,0.739062488079071
1.3405681848526,0.7436498403549194,1.3212294578552246,0.734570324420929
